<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RI.RTSI,30,20160125,18:30:00,681.5300000,686.5300000,681.0600000,682.4900000,25676242
RI.RTSI,30,20160125,19:00:00,682.4400000,682.5000000,681.3700000,681.5700000,8841727
RI.RTSI,30,20160126,10:30:00,667.7300000,667.7300000,655.8100000,660.9400000,2189866258
RI.RTSI,30,20160126,11:00:00,660.9700000,661.9300000,658.3100000,658.3600000,16864273
RI.RTSI,30,20160126,11:30:00,658.3500000,659.6300000,655.8900000,656.2800000,28774806
RI.RTSI,30,20160126,12:00:00,656.2900000,660.1400000,655.5700000,658.8600000,29091754
RI.RTSI,30,20160126,12:30:00,658.8500000,661.5000000,658.2200000,659.8200000,27664232
RI.RTSI,30,20160126,13:00:00,659.8300000,666.4200000,659.5000000,666.3700000,19151712
RI.RTSI,30,20160126,13:30:00,666.3700000,669.1900000,664.8100000,668.2400000,24026278
RI.RTSI,30,20160126,14:00:00,668.2400000,677.8900000,667.3400000,675.9500000,24253737
RI.RTSI,30,20160126,14:30:00,675.6400000,676.3800000,672.9500000,673.5400000,26526973
RI.RTSI,30,20160126,15:00:00,673.5200000,679.4600000,673.5200000,676.9500000,14557374
RI.RTSI,30,20160126,15:30:00,676.8800000,680.0700000,676.7800000,678.9700000,13943513
RI.RTSI,30,20160126,16:00:00,678.9400000,680.9300000,675.7800000,676.7200000,21666386
RI.RTSI,30,20160126,16:30:00,676.6100000,677.2200000,670.9500000,677.2200000,21797929
RI.RTSI,30,20160126,17:00:00,677.2200000,682.1600000,677.2200000,681.8800000,16324109
RI.RTSI,30,20160126,17:30:00,681.7700000,684.8100000,680.0400000,680.7200000,25118888
RI.RTSI,30,20160126,18:00:00,680.7700000,681.9600000,676.1200000,677.6200000,24694849
RI.RTSI,30,20160126,18:30:00,677.6500000,684.3800000,677.6500000,683.1600000,28222626
RI.RTSI,30,20160126,19:00:00,683.1800000,685.7200000,682.5800000,683.0500000,16034303
RI.RTSI,30,20160127,10:30:00,686.9800000,688.7900000,681.3800000,682.8500000,2170078852
RI.RTSI,30,20160127,11:00:00,682.8800000,685.3200000,679.5500000,684.4600000,16591314
RI.RTSI,30,20160127,11:30:00,684.4600000,685.9900000,680.5000000,685.9900000,31224904
RI.RTSI,30,20160127,12:00:00,686.0100000,691.6200000,686.0100000,688.6500000,36508460
RI.RTSI,30,20160127,12:30:00,688.6400000,693.5500000,687.0100000,691.0100000,42182650
RI.RTSI,30,20160127,13:00:00,691.0300000,691.8000000,687.3500000,689.2100000,22285545
RI.RTSI,30,20160127,13:30:00,689.2100000,689.8800000,685.7500000,687.1700000,15136989
RI.RTSI,30,20160127,14:00:00,687.1800000,692.3300000,687.1800000,692.1000000,14460667
RI.RTSI,30,20160127,14:30:00,692.0800000,694.7200000,691.2500000,694.1600000,29603860
RI.RTSI,30,20160127,15:00:00,694.1500000,695.5300000,692.5700000,695.1400000,18070723
RI.RTSI,30,20160127,15:30:00,695.1500000,699.1400000,695.1500000,699.0800000,45500718
RI.RTSI,30,20160127,16:00:00,699.0700000,703.0200000,698.1400000,702.6800000,22656764
RI.RTSI,30,20160127,16:30:00,702.7600000,703.2100000,699.1200000,702.9200000,31346035
RI.RTSI,30,20160127,17:00:00,702.9400000,703.9000000,699.6500000,700.5600000,23605945
